order_id,order_date,phone_brand,phone_model,quantity,price_per_unit,total_price,payment_method,store_location
ad0669cb-ef8a-408a-94a5-2d1adea5f918,2023-11-14,Oppo,A53,1,4999000,4999000,E-Wallet,Surabaya
cf8da362-faee-4b43-a4cf-6e49df48124e,2024-06-04,Xiaomi,Poco X3 Pro,2,4499000,8998000,E-Wallet,Jakarta
e9b7f7e7-7bbe-4d74-aaf9-1e3c294951cf,2024-10-08,Realme,C15,1,4499000,4499000,Debit Card,Jakarta
64a2330f-f4a0-4b5a-a4e2-8c87ccac9f1a,2024-06-19,Xiaomi,Mi 11,2,8999000,17998000,E-Wallet,Semarang
2c4bbb5c-71a5-4d8e-afcc-09747ae24bb6,2024-01-11,Apple,iPhone XS,3,13999000,41997000,E-Wallet,Jakarta
4b3f8a06-b540-4593-8c77-329f61724f4e,2024-03-04,Apple,iPhone XR,1,9999000,9999000,Cash,Bandung
f44058b8-f790-45e0-a490-0ddb15271d48,2023-11-24,Xiaomi,Redmi Note 11,1,4999000,4999000,Cash,Bandung
a5917d83-f16d-4864-94a6-760ed8927f4f,2023-12-31,Oppo,A15,1,5999000,5999000,Debit Card,Surabaya
be08358e-b39a-4915-953d-01a670b7ce11,2023-11-22,Samsung,Galaxy M21,3,5999000,17997000,Credit Card,Jakarta
1b9e63c4-9883-4c83-b5ff-d67d9c5fe365,2024-04-29,Samsung,Galaxy A12,2,4499000,8998000,Cash,Bogor
be116f15-a896-4eb6-b690-2207f313f47d,2024-07-27,Samsung,Galaxy A52s,2,7999000,15998000,Debit Card,Yogyakarta
86b31566-d3b4-4ccc-9114-ef1b4d016ef3,2023-12-07,Apple,iPhone 11,2,10999000,21998000,Debit Card,Balikpapan
fda4aab6-4c7d-4cb6-b407-5e10d471deec,2023-12-19,Samsung,Galaxy A32,3,6999000,20997000,Cash,Jakarta
2a00f901-17aa-46b0-9409-e57273c87414,2024-07-02,Xiaomi,Redmi Note 12,2,5999000,11998000,Debit Card,Jakarta
b7838569-36e6-4349-8a93-bf3a0a05cd74,2024-06-24,Huawei,P30,3,8999000,26997000,Credit Card,Bekasi
8ca12aac-c68a-4630-ad72-acb07e483173,2024-08-10,Xiaomi,Redmi Note 12,3,5999000,17997000,E-Wallet,Bogor
2e9692a0-67ce-45ac-860c-036fee90d275,2024-07-17,Xiaomi,Mi 10,3,9999000,29997000,Cash,Denpasar
a7dfe495-7896-47b6-8964-ba6b17033068,2024-09-22,Vivo,V21,1,6499000,6499000,E-Wallet,Jakarta
0d2343a1-95b4-4e4c-a8e8-3d87a2c1b311,2024-08-27,Apple,iPhone SE (2020),3,7499000,22497000,E-Wallet,Bandung
0458402b-f6ff-4ab6-a7a9-106e9a5710e0,2024-01-24,Samsung,Galaxy A52,2,6499000,12998000,Debit Card,Bandung
fefad3b3-e94d-4ad8-92f2-b7736c5bdc20,2024-06-01,Oppo,Reno 7,1,7499000,7499000,Debit Card,Surabaya
37812004-99d5-4ae4-a1ae-f6a1242a7a7f,2023-12-27,Samsung,Galaxy A52s,1,7999000,7999000,E-Wallet,Medan
6b8193da-24e3-4412-b2ad-e2ad8e36d61e,2023-11-28,Xiaomi,Mi 10,2,9999000,19998000,Cash,Jakarta
fe830647-849c-47c8-b0a9-e49279d26ebb,2024-06-28,Xiaomi,Poco X3 Pro,3,4499000,13497000,Cash,Jakarta
3dc510c8-d27d-494f-8471-3239be9bb921,2024-09-17,Apple,iPhone XS,3,13999000,41997000,Cash,Bandung
34bf988c-6d59-4944-89da-7d90ab8e4068,2024-10-08,Apple,iPhone 13,2,14999000,29998000,E-Wallet,Depok
d9edacc9-843d-4a02-95ed-17b666229f74,2024-01-22,Samsung,Galaxy A52,3,6499000,19497000,E-Wallet,Jakarta
cc21d3cd-475c-4071-bc76-352268c596b6,2024-09-25,Oppo,A53,1,4999000,4999000,E-Wallet,Surabaya
ee930193-ab24-4f57-9946-f12b5bbd716b,2023-10-16,Apple,iPhone SE (2020),2,7499000,14998000,Credit Card,Jakarta
7e1561f1-0927-4c60-9d14-b9875bc1c1db,2023-10-16,Apple,iPhone XR,2,9999000,19998000,Debit Card,Jakarta
020a795a-b516-4078-888c-f5a2b627e821,2024-09-05,Realme,C12,1,3999000,3999000,E-Wallet,Jakarta
c285eb3e-9ca0-4bdc-b6c4-5da3fa6d54bf,2024-04-15,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Surabaya
1576e747-470e-4e71-a521-a5fca4b3e26e,2024-04-26,Samsung,Galaxy A72,2,8999000,17998000,Debit Card,Bandung
5ab0a45a-3a51-4285-9297-38dda6502a96,2024-04-18,Asus,ROG Phone 5,1,13999000,13999000,Credit Card,Jakarta
1b9ecb1f-5a30-4c1c-b397-94037ab23dae,2023-12-07,Xiaomi,Poco X3 Pro,3,4499000,13497000,Credit Card,Jakarta
0f4ca723-462f-4676-825c-5377659496d2,2024-07-23,Xiaomi,Mi 10,3,9999000,29997000,E-Wallet,Banjarmasin
f823ed6a-be5c-49db-b841-326513e14308,2024-09-07,Samsung,Galaxy M21,2,5999000,11998000,Debit Card,Palembang
b10b252b-bf90-4c58-b0d5-cee116c556b9,2023-10-16,Apple,iPhone 12,2,12999000,25998000,Credit Card,Medan
59d487d7-12e1-4653-a622-adeeee538c88,2024-01-07,Huawei,P40 Pro,1,11299000,11299000,Debit Card,Surabaya
13d49def-dac1-4889-8e0d-0142d0a22030,2023-12-06,Xiaomi,Redmi Note 11,2,4999000,9998000,E-Wallet,Surabaya
c6c8a4ed-a6a0-4f63-a761-d33c75b072c7,2023-12-25,Realme,C11,1,3499000,3499000,Cash,Surabaya
568cb348-95ba-4a17-81c5-a8446a465188,2023-11-12,Apple,iPhone 12,1,12999000,12999000,Debit Card,Bogor
e88d37a5-17a0-48c4-be7d-b66207aa96c2,2023-11-15,Samsung,Galaxy M21,1,5999000,5999000,Debit Card,Medan
77427dc2-b522-48d0-8efb-d9b797a74c1c,2024-06-28,Xiaomi,Poco X3 Pro,2,4499000,8998000,Debit Card,Jakarta
7be87594-adee-4ebb-99e6-e58d922b49bc,2024-02-07,Xiaomi,Redmi Note 12,2,5999000,11998000,E-Wallet,Medan
a6399541-9cdb-446f-af77-94e5881b5ac9,2024-10-01,Xiaomi,Mi 11,1,8999000,8999000,Debit Card,Bandung
2fceb286-9b0b-4859-93a3-b4e058668f3d,2024-01-02,Xiaomi,Redmi Note 9,2,3999000,7998000,Debit Card,Bandung
ba5c54ad-5cc5-4adb-b5e2-3733e8384588,2024-01-20,Samsung,Galaxy A32,2,6999000,13998000,Credit Card,Jakarta
78928c38-29ff-455b-8f38-80c793f87e0d,2024-04-13,Asus,Zenfone 8,1,10999000,10999000,Credit Card,Surabaya
dfc07329-9af3-4b78-a31c-caab8e6619b7,2023-10-31,Xiaomi,Redmi 9A,3,3999000,11997000,Credit Card,Bandung
e7f32f29-445e-439d-a5d0-a0f238a30324,2024-07-21,Apple,iPhone 12,2,12999000,25998000,Credit Card,Surabaya
2eb4dd7e-505b-478e-a256-8469d7d05f36,2024-08-02,Samsung,Galaxy A72,3,8999000,26997000,E-Wallet,Surabaya
8cda807d-a08a-45b0-9cb4-a1346e4bce96,2024-05-09,Oppo,Reno 7,1,7499000,7499000,Credit Card,Jakarta
68f27f84-9d30-4cf9-8b2b-15106cdf636b,2024-10-04,Xiaomi,Mi 10,3,9999000,29997000,Cash,Jakarta
4ebd7683-9f84-43c0-a651-f34e6d5b0124,2023-10-18,Huawei,P40 Pro,1,11299000,11299000,E-Wallet,Jakarta
20937f09-99dc-4ced-a159-983e91b81d01,2024-01-23,Apple,iPhone 11,2,10999000,21998000,E-Wallet,Jakarta
b99bd608-d734-420e-ab80-c2393e483ff2,2023-10-13,Xiaomi,Redmi Note 12,1,5999000,5999000,E-Wallet,Jakarta
ad2c07e8-e56e-462c-ad80-8f44d5e18c3a,2024-03-10,Xiaomi,Redmi Note 12,3,5999000,17997000,Cash,Pekanbaru
9443d7f2-4ae7-419c-8ad4-9b5e55073b65,2024-08-22,Apple,iPhone 12,3,12999000,38997000,Debit Card,Surabaya
44c6ea54-fb54-4a84-9e5f-86ae8daae660,2024-06-05,Apple,iPhone SE (2020),1,7499000,7499000,Credit Card,Jakarta
d1751064-d389-4c6b-bcbb-756d5b53e5fb,2024-05-03,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Surabaya
e0b18348-05f7-40e1-a9e6-8c2428f7e1e4,2024-01-15,Xiaomi,Mi 11,1,8999000,8999000,Cash,Jakarta
0e619ff6-0b1d-414f-95ca-0cd0e4fefedf,2023-10-23,Vivo,V21,1,6499000,6499000,E-Wallet,Jakarta
540608f6-b91f-4cf7-906d-d2e6f93f9db4,2024-09-05,Apple,iPhone 11,1,10999000,10999000,E-Wallet,Bandung
0a59282f-e13d-4feb-8ebf-7507298dd212,2024-04-24,Vivo,V21,2,6499000,12998000,Credit Card,Jakarta
1546fe2a-bef5-4ad6-88fc-e1c5348cf817,2024-03-07,Samsung,Galaxy M31,3,4999000,14997000,Credit Card,Bandung
36e2d653-ddee-4baa-8283-712f74a96ee5,2024-03-31,Samsung,Galaxy A12,2,4499000,8998000,E-Wallet,Surabaya
fbf2b300-fe7c-461e-9905-2b1ef285db11,2023-11-20,Xiaomi,Redmi 9A,2,3999000,7998000,E-Wallet,Semarang
37715c12-e906-4b70-acfa-19eeaba09c0e,2023-11-08,Apple,iPhone 11,2,10999000,21998000,Credit Card,Medan
76878d5b-e3d8-4cbb-b4d8-f6b5b037b707,2024-07-15,Vivo,V21,1,6499000,6499000,Credit Card,Surabaya
6d1562c0-b959-479f-af4c-2dc7b6b32c23,2023-12-26,Apple,iPhone 12,3,12999000,38997000,Credit Card,Bekasi
d4257040-9c23-433c-92ef-709fec6aaf5e,2024-07-23,Apple,iPhone SE (2020),2,7499000,14998000,Debit Card,Surabaya
4c8157e7-67d3-4f25-91ca-947a6eda5216,2024-01-02,Xiaomi,Redmi Note 10,2,3499000,6998000,E-Wallet,Banjarmasin
d16c681d-771e-45a1-9525-51483de59f6f,2024-05-04,Xiaomi,Poco X3 Pro,2,4499000,8998000,Cash,Surabaya
17d1027a-e101-4689-9cfd-814a0158cc14,2024-08-12,Xiaomi,Redmi Note 9,1,3999000,3999000,Debit Card,Surabaya
305283a9-58de-4770-8560-e084c2a08f64,2023-10-19,Samsung,Galaxy S22,3,12999000,38997000,Credit Card,Jakarta
d1d87e4b-e734-45da-a6f8-c915ebd0b61a,2024-01-20,Apple,iPhone XS,2,13999000,27998000,Credit Card,Jakarta
396d8138-e674-40b2-bc18-79851b76e100,2024-09-05,Samsung,Galaxy S22,3,12999000,38997000,Credit Card,Surabaya
2b77d549-5384-47ae-a0c1-97f9ceaa668b,2023-10-16,Xiaomi,Redmi 9A,2,3999000,7998000,Credit Card,Surabaya
23b11a7b-f656-4ddd-a9bf-0f072e23fb54,2024-08-16,Xiaomi,Poco X3 Pro,3,4499000,13497000,E-Wallet,Semarang
0d82a740-07e2-4729-a92b-bf7e0f29b3ae,2023-10-24,Apple,iPhone XS,1,13999000,13999000,Cash,Banjarmasin
14f38e3f-a50a-4e45-9cfd-e6686ec177db,2023-12-07,Samsung,Galaxy A12,1,4499000,4499000,Credit Card,Bekasi
568a7eb4-8201-4178-bb66-6b3f022da47c,2024-09-27,Xiaomi,Redmi Note 10,1,3499000,3499000,Credit Card,Depok
879e7ac9-605f-4380-8087-7d93b3c87647,2023-12-02,Samsung,Galaxy A52,1,6499000,6499000,Credit Card,Jakarta
71330396-d9d6-4974-9b7b-f859c968de6b,2024-10-03,Samsung,Galaxy M31,3,4999000,14997000,Debit Card,Jakarta
6a032e75-f30e-4506-9f5e-ade42dedef9d,2024-10-10,Xiaomi,Mi 10,2,9999000,19998000,Debit Card,Jakarta
a0489678-0fea-4ce4-b179-5dd38adba105,2024-10-08,Huawei,P40 Pro,2,11299000,22598000,Cash,Jakarta
3451531f-86d4-4b76-b973-d8215a79b4eb,2024-05-30,Apple,iPhone XS,2,13999000,27998000,Credit Card,Jakarta
d9f61167-04e2-497a-8849-9dbd765405a5,2024-05-31,Oppo,A15,3,5999000,17997000,Credit Card,Surabaya
b39816f8-bd62-4ac1-97a9-52d9b03449b7,2023-12-26,Samsung,Galaxy A52s,3,7999000,23997000,Cash,Jakarta
07dd333a-ebc9-4d5c-88d4-2e6e7ab2c57f,2024-01-03,Huawei,P30,1,8999000,8999000,Debit Card,Bandung
18565c92-fdb9-4825-8944-70e030051560,2024-07-06,Oppo,A53,2,4999000,9998000,E-Wallet,Surabaya
a97c91d9-f90e-4284-aeb9-d99d53e97bef,2024-04-23,Samsung,Galaxy A42,3,7499000,22497000,Credit Card,Jakarta
52f1985b-b7d6-4e80-b1d6-2709eba41ca4,2024-03-12,Apple,iPhone XR,2,9999000,19998000,E-Wallet,Bekasi
dc01c957-1583-453a-aaec-445579682d86,2024-02-12,Samsung,Galaxy M31,2,4999000,9998000,E-Wallet,Jakarta
842efd24-42a8-444f-b726-d4e0964db30f,2024-08-29,Oppo,Find X3,1,11499000,11499000,Debit Card,Jakarta
05c1f18b-660a-4311-abb5-8fe615861e6f,2024-08-02,Xiaomi,Mi 11,3,8999000,26997000,E-Wallet,Bandung
9813381c-9e8b-4c45-ba7a-7df1b6fc50ce,2024-06-06,Xiaomi,Redmi Note 12,1,5999000,5999000,E-Wallet,Surabaya
2ebd71ee-ca2b-4a51-813d-1f6a7da76b43,2023-11-19,Vivo,V21,1,6499000,6499000,E-Wallet,Surabaya
1a7fcb36-0215-4050-9ac3-e08f5840b0e8,2023-11-08,Huawei,Mate 40,1,10499000,10499000,E-Wallet,Bandung
34d776e8-8f34-48b0-a12c-c6d99ece07d2,2024-05-24,Asus,Zenfone 7,1,9999000,9999000,Cash,Medan
f789ca12-957d-4767-9c3d-a65dcdcdc2b1,2024-03-24,Apple,iPhone 11,1,10999000,10999000,E-Wallet,Jakarta
1029a018-dc0e-4152-bc9f-7a5bf8b2402a,2024-08-11,Samsung,Galaxy A12,3,4499000,13497000,Debit Card,Bogor
fc4895a3-7034-43c5-b241-5f408275d8c2,2024-05-20,Xiaomi,Redmi Note 9,2,3999000,7998000,Cash,Jakarta
c09c7c30-3ade-4c04-b03e-5abe37af23a0,2024-03-03,Apple,iPhone XS,2,13999000,27998000,Debit Card,Surabaya
f5d8c3ab-967c-408b-b1db-42c32030e5e6,2024-05-29,Samsung,Galaxy M31,3,4999000,14997000,E-Wallet,Semarang
de1dafa7-7534-4c82-bd28-a13e51ebbd3a,2024-06-29,Samsung,Galaxy A42,2,7499000,14998000,Credit Card,Surabaya
e8d0f8e4-83da-4120-9cd4-931ddcdae7d2,2024-02-06,Xiaomi,Redmi Note 9,3,3999000,11997000,Credit Card,Bandung
ef5a54a8-c98f-4a91-bdfc-300ad11df1fa,2023-11-13,Samsung,Galaxy A42,2,7499000,14998000,Credit Card,Jakarta
330089aa-3bcc-4db6-9731-5312ab5b8409,2024-03-28,Samsung,Galaxy A52s,3,7999000,23997000,Cash,Bandung
c9e6793e-7a2c-4c2c-bf87-fda7470b9db3,2024-04-27,Samsung,Galaxy S22,2,12999000,25998000,E-Wallet,Jakarta
b9134ab5-3e92-4438-a863-e239a7474803,2024-04-20,Asus,Zenfone 8,3,10999000,32997000,Credit Card,Jakarta
fa216791-bc84-4a76-b4f0-f2cd480b8ac1,2024-07-08,Xiaomi,Redmi Note 11,1,4999000,4999000,E-Wallet,Depok
9dd52de3-4645-4a13-8f75-4be68e165750,2024-08-24,Xiaomi,Redmi Note 10,1,3499000,3499000,E-Wallet,Surabaya
d7bdb925-6d6b-49c9-b592-84f3ece47b8c,2024-04-25,Samsung,Galaxy A52,1,6499000,6499000,Debit Card,Medan
c28ac0b0-1d73-4ca7-89e8-4c3245f6368d,2024-03-16,Apple,iPhone 12,1,12999000,12999000,Credit Card,Bandung
ba590c1d-b5ea-43d1-9d43-9367d6689be6,2023-11-14,Samsung,Galaxy A52s,3,7999000,23997000,E-Wallet,Tangerang
e462c2b6-0dea-4d8b-a53f-1b95d2cfb213,2024-08-22,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Medan
9be7737b-38dd-4706-9d3d-09253155c721,2024-07-09,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Jakarta
e4f6eb2d-15ca-447d-87ab-35671ad2dbb4,2023-11-17,Oppo,Find X3,2,11499000,22998000,Debit Card,Surabaya
de111a65-a215-4ae3-8dfd-5706e695b478,2024-05-13,Xiaomi,Mi 11,3,8999000,26997000,E-Wallet,Surabaya
456a0750-78ef-497d-9f10-5cf121b7cc0c,2024-06-07,Oppo,Find X3,1,11499000,11499000,Cash,Medan
8bf41216-ed25-4835-bc62-0150f64a389d,2024-03-04,Samsung,Galaxy A32,2,6999000,13998000,Credit Card,Jakarta
eacd3da3-5f71-4cac-980c-a3fdbda4f742,2024-06-28,Vivo,Y20,1,4499000,4499000,Debit Card,Depok
cd931478-e8ba-4d3c-bd61-97c743831bf8,2024-03-13,Samsung,Galaxy A12,3,4499000,13497000,Cash,Semarang
9a2f017e-e9ba-4284-ae5f-b9a1d17feec8,2024-01-20,Apple,iPhone 11,3,10999000,32997000,E-Wallet,Bogor
9dd62c74-c2a1-469b-950d-a1171c932541,2024-02-05,Xiaomi,Redmi 9A,3,3999000,11997000,Cash,Medan
d97e9673-a612-433d-8d1f-c3852d71bc8c,2024-02-11,Apple,iPhone 13,2,14999000,29998000,Debit Card,Surabaya
074cbc20-593a-46bb-8e8a-3238afd15c0c,2023-12-06,Xiaomi,Redmi Note 11,3,4999000,14997000,Credit Card,Semarang
7656f4ad-0561-4129-90d1-1ad0011c5204,2024-02-20,Apple,iPhone XS,1,13999000,13999000,E-Wallet,Jakarta
bc5b083f-fb6e-4648-b178-7d0cb43b6800,2024-06-09,Samsung,Galaxy M21,1,5999000,5999000,Cash,Batam
49c7e1c8-a03d-4fa2-bcb9-f71e34ba8a68,2024-09-28,Apple,iPhone 12,3,12999000,38997000,Cash,Jakarta
cb7649a1-a535-40c8-9aad-a16801d86753,2024-04-14,Infinix,Hot 12 Play,1,4999000,4999000,Credit Card,Jakarta
4565d792-56f4-404a-b1d4-0910fb76f805,2023-10-18,Apple,iPhone 13,2,14999000,29998000,Credit Card,Surabaya
0a92ab6d-5ac3-44e5-8355-723f4efe7d00,2024-05-31,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Surabaya
3ae54e83-d1c4-40ab-9f1b-b0a48ecf1357,2023-10-18,Xiaomi,Mi 10,3,9999000,29997000,Cash,Jakarta
a989b111-5b5c-4cdc-93fb-e56fbcd14072,2023-12-29,Oppo,Find X3,1,11499000,11499000,Credit Card,Jakarta
ea98852e-b93b-438e-ac84-efde4ef76190,2024-08-21,Samsung,Galaxy A52,2,6499000,12998000,Credit Card,Depok
42fef93c-cbd8-46ba-9f10-7b4d3d421114,2024-01-10,Xiaomi,Mi 10,1,9999000,9999000,E-Wallet,Bandung
922bf1ef-402d-4b04-8e59-8944d24e0e2f,2023-11-23,Huawei,P30,1,8999000,8999000,Debit Card,Surabaya
3a7482e1-7f88-4156-b913-9995a3e37c79,2024-07-13,Apple,iPhone 13,3,14999000,44997000,Cash,Jakarta
e9cc2337-5bdf-466c-af66-45cb6e7481f3,2024-03-30,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Jakarta
bc6c893e-64c4-4c24-999b-94294ab26aca,2023-10-19,Xiaomi,Poco X3 Pro,3,4499000,13497000,Cash,Bekasi
9604d034-eb7a-4ea9-9bf1-7da03cbf70a0,2024-07-17,Samsung,Galaxy A42,3,7499000,22497000,Cash,Pontianak
5f08e8f2-42cc-473f-bdd7-456192b93e20,2024-08-22,Xiaomi,Redmi Note 11,2,4999000,9998000,Debit Card,Bandung
ba868616-0feb-4361-b064-a505be49167a,2024-01-31,Vivo,Y20,1,4499000,4499000,Cash,Semarang
8f27d9ad-89b2-4fd0-8d9c-682cbab0e13e,2023-11-23,Xiaomi,Redmi Note 12,3,5999000,17997000,E-Wallet,Jakarta
b58ed6d0-6e2f-4d08-b313-b33b4b0e478a,2023-12-30,Apple,iPhone 13,1,14999000,14999000,Cash,Depok
7a079cf0-1fa5-431b-96e3-96a46fc0fe18,2024-07-20,Samsung,Galaxy A32,2,6999000,13998000,Debit Card,Bekasi
29b9f2bf-4296-4f79-a425-c48f46d591c8,2024-08-11,Samsung,Galaxy M21,3,5999000,17997000,Credit Card,Surabaya
e91f95c9-6107-48c3-85fa-9848c22a1a04,2024-04-14,Infinix,Note 40X 5G,2,11499000,22998000,E-Wallet,Surabaya
93752efb-8bf4-4946-8140-b9af387bdc9d,2023-11-11,Xiaomi,Redmi Note 10,3,3499000,10497000,E-Wallet,Surabaya
a3d95572-5b02-48f7-905c-036a76b47832,2024-03-01,Huawei,P30,1,8999000,8999000,E-Wallet,Depok
506650b9-28d1-4946-bef8-7f56fe244665,2023-12-26,Huawei,Mate 40,1,10499000,10499000,Cash,Malang
385fc007-7d6d-4dde-a214-e2492dbd7354,2024-08-24,Oppo,Reno 7,1,7499000,7499000,Cash,Jakarta
58bf7631-3dab-4697-aabb-9880e13acf2f,2024-07-24,Huawei,P40 Pro,2,11299000,22598000,E-Wallet,Jakarta
1d827490-2cc0-4fd9-b59c-610e12e88b1b,2024-03-15,Vivo,X50,1,9999000,9999000,Credit Card,Surabaya
557be171-4207-40d0-b99c-8ec3a161a6a8,2024-05-12,Vivo,Y12,1,3999000,3999000,Credit Card,Surabaya
d5038069-c84f-463b-964b-57e03367abb0,2024-03-01,Apple,iPhone 12,1,12999000,12999000,Credit Card,Malang
06d4ed5d-f63d-4e2a-b2cb-0012044e477c,2024-05-31,Samsung,Galaxy A52s,3,7999000,23997000,E-Wallet,Bandung
9c0143fb-14c0-44b5-b414-8a941a056404,2023-11-23,Apple,iPhone SE (2020),2,7499000,14998000,Credit Card,Bandung
1b06850a-d4e6-434e-8a1a-af9ead50e4a4,2023-10-11,Vivo,V21,3,6499000,19497000,Credit Card,Jakarta
532ad1a0-3844-449f-a037-d8f0805637c4,2024-08-12,Xiaomi,Mi 10,3,9999000,29997000,Debit Card,Pekanbaru
2df462a5-b5da-42a8-8e43-5445f0ca7fa7,2024-02-19,Oppo,Reno 7,1,7499000,7499000,Cash,Bogor
10d1469a-0cc4-45a4-bfda-e76f5fba2c0c,2024-09-07,Xiaomi,Redmi Note 12,2,5999000,11998000,E-Wallet,Malang
9e260f3e-7e6c-41ee-a8b5-0892b6fb1272,2024-01-11,Vivo,Y20,3,4499000,13497000,E-Wallet,Bandung
452a8f9b-5099-4edf-9532-26801d2dab3d,2024-03-31,Samsung,Galaxy M31,3,4999000,14997000,Debit Card,Bandung
7b633c02-03a9-4e53-be08-f655f780c268,2024-05-27,Apple,iPhone XS,3,13999000,41997000,E-Wallet,Jakarta
4c714332-14a4-4ad7-a4db-e55a41a3d9a1,2024-06-19,Vivo,X50,1,9999000,9999000,Credit Card,Bekasi
01e4eec9-910b-46cc-9164-6ac0c4a9835b,2024-06-10,Realme,C12,1,3999000,3999000,E-Wallet,Palembang
746d066b-8350-4962-8a25-217eb3904a61,2024-03-21,Xiaomi,Redmi Note 9,2,3999000,7998000,Debit Card,Jakarta
5f1d93f4-495c-48ef-8049-dd140175a594,2024-06-08,Xiaomi,Redmi Note 11,2,4999000,9998000,Credit Card,Bogor
541d35fa-4386-445a-a5b9-ec8eb0f390f0,2024-01-15,Apple,iPhone XS,2,13999000,27998000,Debit Card,Jakarta
24a9be16-4509-4e7e-8623-714104c9e3cd,2024-06-27,Oppo,A15,1,5999000,5999000,E-Wallet,Tangerang
dfa1c695-364b-4402-9411-c633951a70c1,2024-01-15,Asus,Zenfone 8,1,10999000,10999000,Cash,Medan
76cebd62-19d3-44d4-96c5-ff5c2f761526,2023-11-28,Apple,iPhone 12,3,12999000,38997000,Cash,Jakarta
dd33af45-0732-42c6-91a0-42a0cd1ab93f,2024-03-21,Xiaomi,Redmi Note 10,3,3499000,10497000,Credit Card,Bandung
58bb758c-c0da-462b-a8e8-fd6393a56ef9,2024-03-12,Apple,iPhone XR,2,9999000,19998000,Credit Card,Bekasi
abe28944-8e33-42b2-aa93-c4570f33320d,2024-09-26,Apple,iPhone 12,1,12999000,12999000,Cash,Jakarta
f0efccec-3921-42f8-a264-bf2f940a6077,2024-05-31,Apple,iPhone XS,2,13999000,27998000,Debit Card,Tangerang
7fab611a-237f-44c4-ad07-efb02bbabd72,2024-05-22,Xiaomi,Redmi Note 10,1,3499000,3499000,Debit Card,Jakarta
d847758e-f316-4ced-a9ff-fee7639822af,2024-05-25,Samsung,Galaxy A72,3,8999000,26997000,Cash,Bekasi
cf8da288-9fbd-4a62-8c2c-97bd326d1995,2023-11-22,Apple,iPhone 11,1,10999000,10999000,E-Wallet,Surabaya
ffb7d15d-05c9-4299-b08c-bbd8a34795e3,2024-04-21,Asus,ROG Phone 5,1,13999000,13999000,Credit Card,Bekasi
ff53a689-5c8c-4999-b48b-28718b28c955,2024-03-19,Xiaomi,Redmi Note 12,1,5999000,5999000,E-Wallet,Jakarta
bdc335ef-73bb-4590-946c-ba54c94d404c,2024-04-16,Apple,iPhone XR,1,9999000,9999000,Debit Card,Bandung
bf4a0fc4-6c33-4fc1-8484-c60d387f0c80,2024-06-27,Xiaomi,Redmi Note 12,3,5999000,17997000,E-Wallet,Surabaya
092c4fef-5604-4913-8abf-41c8a217badb,2023-11-04,Apple,iPhone XS,1,13999000,13999000,E-Wallet,Bekasi
9baf46fc-6ec2-41a1-a470-c47778f10afb,2024-08-19,Samsung,Galaxy M21,2,5999000,11998000,E-Wallet,Depok
4b96b563-3159-4876-951e-96ff0eed8bda,2024-01-08,Asus,Zenfone 8,1,10999000,10999000,Debit Card,Bekasi
e4adfe72-8d7f-40b6-ac40-febe0a05c9b5,2024-07-21,Xiaomi,Redmi Note 10,2,3499000,6998000,E-Wallet,Bekasi
cca051d5-607b-43be-a243-ab9b84982eed,2024-04-22,Samsung,Galaxy A32,3,6999000,20997000,E-Wallet,Bandung
f4e89ec5-8926-4fb1-93ca-626a288ef6fb,2024-01-12,Xiaomi,Redmi Note 10,2,3499000,6998000,Debit Card,Bekasi
90bf6759-b3f0-4bf2-89eb-80d2d325ca47,2024-08-02,Xiaomi,Redmi Note 11,1,4999000,4999000,E-Wallet,Bogor
7db269d6-aab1-4fa2-8603-f4cd2e6b2743,2023-12-24,Huawei,P40 Pro,1,11299000,11299000,Cash,Bogor
55472346-320a-43e7-a97f-94c444bea4bb,2024-04-08,Samsung,Galaxy A52,2,6499000,12998000,E-Wallet,Jakarta
e2752a79-4fa6-407a-af71-11806999e284,2024-04-15,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Surabaya
fc5c3f68-9dc8-496a-b0b9-24f07f4ff2b6,2024-05-25,Huawei,P40 Pro,2,11299000,22598000,E-Wallet,Jakarta
7cd00339-c248-41a7-bed5-0530cd6fbccd,2024-06-17,Xiaomi,Redmi Note 12,2,5999000,11998000,Cash,Denpasar
99dd6726-c5cb-4969-a79a-fa49d8084bd7,2024-08-28,Xiaomi,Poco X3 Pro,3,4499000,13497000,Cash,Jakarta
9da0acac-29df-4e9d-9d5e-deb2dd897ddf,2024-01-04,Xiaomi,Redmi Note 12,2,5999000,11998000,E-Wallet,Depok
5d455fba-369b-4377-997a-da2980949405,2024-05-19,Xiaomi,Redmi Note 10,1,3499000,3499000,Debit Card,Surabaya
3de32804-a237-47aa-966d-3e45b29a31db,2024-01-12,Xiaomi,Poco X3 Pro,2,4499000,8998000,Credit Card,Jakarta
82fa3b22-d7f6-4b04-ba43-6c94b5c0c523,2024-08-28,Samsung,Galaxy A12,2,4499000,8998000,E-Wallet,Medan
